Id,SalePrice
1686,5529.2880859375
1687,5526.5302734375
1688,5526.5302734375
1689,5526.5302734375
1690,5523.7724609375
1691,5523.7724609375
1692,5521.01513671875
1693,5526.5302734375
1694,5515.49951171875
1695,5512.74169921875
1696,5512.74169921875
1697,5512.74169921875
1698,5515.49951171875
1699,5498.953125
1700,5501.7109375
1701,5496.1953125
1702,5537.5615234375
1703,5537.5615234375
1704,5534.8037109375
1705,5532.0458984375
1706,5529.2880859375
1707,5537.5615234375
1708,5537.5615234375
1709,5534.8037109375
1710,5532.0458984375
1711,5532.0458984375
1712,5537.5615234375
1713,5532.0458984375
1714,5523.7724609375
1715,5523.7724609375
1716,5534.8037109375
1717,5532.0458984375
1718,5526.5302734375
1719,5526.5302734375
1720,5526.5302734375
1721,5526.5302734375
1722,5526.5302734375
1723,5523.7724609375
1724,5537.5615234375
1725,5504.46826171875
1726,5493.4375
1727,5487.921875
1728,5498.953125
1729,5476.89111328125
1730,5463.1025390625
1731,5410.705078125
1732,5407.947265625
1733,5407.947265625
1734,5418.978515625
1735,5413.462890625
1736,5410.705078125
1737,5460.3447265625
1738,5490.6796875
1739,5526.5302734375
1740,5537.5615234375
1741,5537.5615234375
1742,5515.49951171875
1743,5512.74169921875
1744,5452.0712890625
1745,5463.1025390625
1746,5449.3134765625
1747,5443.79833984375
1748,5424.494140625
1749,5430.00927734375
1750,5430.00927734375
1751,5452.0712890625
1752,5424.494140625
1753,5424.494140625
1754,5443.79833984375
1755,5435.52490234375
1756,5405.18994140625
1757,5402.43212890625
1758,5396.91650390625
1759,5394.15869140625
1760,5407.947265625
1761,5416.220703125
1762,5418.978515625
1763,5407.947265625
1764,5391.40087890625
1765,5424.494140625
1766,5407.947265625
1767,5421.736328125
1768,5394.15869140625
1769,5405.18994140625
1770,5402.43212890625
1771,5394.15869140625
1772,5391.40087890625
1773,5394.15869140625
1774,5399.67431640625
1775,5388.64306640625
1776,5380.3701171875
1777,5363.82373046875
1778,5383.1279296875
1779,5385.8857421875
1780,5372.0966796875
1781,5377.6123046875
1782,5399.67431640625
1783,5347.27734375
1784,5239.72509765625
1785,5308.6689453125
1786,5281.09130859375
1787,5267.302734375
1788,5350.03466796875
1789,5294.8798828125
1790,5212.14794921875
1791,5430.00927734375
1792,5413.462890625
1793,5424.494140625
1794,5399.67431640625
1795,5396.91650390625
1796,5399.67431640625
1797,5377.6123046875
1798,5399.67431640625
1799,5383.1279296875
1800,5402.43212890625
1801,5374.8544921875
1802,5372.0966796875
1803,5416.220703125
1804,5454.8291015625
1805,5413.462890625
1806,5336.24609375
1807,5267.302734375
1808,5267.302734375
1809,5267.302734375
1810,5347.27734375
1811,5294.8798828125
1812,5267.302734375
1813,5377.6123046875
1814,5294.8798828125
1815,5350.03466796875
1816,5303.1533203125
1817,5267.302734375
1818,5239.72509765625
1819,5286.60693359375
1820,5267.302734375
1821,5294.8798828125
1822,5267.302734375
1823,5239.72509765625
1824,5303.1533203125
1825,5322.45751953125
1826,5305.9111328125
1827,5308.6689453125
1828,5344.51953125
1829,5308.6689453125
1830,5281.09130859375
1831,5281.09130859375
1832,5300.3955078125
1833,5314.18408203125
1834,5281.09130859375
1835,5245.24072265625
1836,5314.18408203125
1837,5303.1533203125
1838,5281.09130859375
1839,5366.58154296875
1840,5479.64892578125
1841,5454.8291015625
1842,5333.48828125
1843,5424.494140625
1844,5454.8291015625
1845,5407.947265625
1846,5405.18994140625
1847,5394.15869140625
1848,5369.3388671875
1849,5388.64306640625
1850,5394.15869140625
1851,5366.58154296875
1852,5388.64306640625
1853,5471.37548828125
1854,5487.921875
1855,5468.61767578125
1856,5496.1953125
1857,5184.5703125
1858,5457.5869140625
1859,5457.5869140625
1860,5457.5869140625
1861,5457.5869140625
1862,5515.49951171875
1863,5515.49951171875
1864,5515.49951171875
1865,5540.3193359375
1866,5537.5615234375
1867,5537.5615234375
1868,5534.8037109375
1869,5534.8037109375
1870,5537.5615234375
1871,5529.2880859375
1872,5529.2880859375
1873,5493.4375
1874,5498.953125
1875,5509.98388671875
1876,5509.98388671875
1877,5521.01513671875
1878,5518.25732421875
1879,5454.8291015625
1880,5457.5869140625
1881,5521.01513671875
1882,5523.7724609375
1883,5521.01513671875
1884,5518.25732421875
1885,5512.74169921875
1886,5521.01513671875
1887,5507.22607421875
1888,5534.8037109375
1889,5534.8037109375
1890,5405.18994140625
1891,5529.2880859375
1892,5402.43212890625
1893,5377.6123046875
1894,5402.43212890625
1895,5394.15869140625
1896,5352.79248046875
1897,5344.51953125
1898,5336.24609375
1899,5283.84912109375
1900,5289.36474609375
1901,5350.03466796875
1902,5405.18994140625
1903,5350.03466796875
1904,5388.64306640625
1905,5405.18994140625
1906,5374.8544921875
1907,5388.64306640625
1908,5460.3447265625
1909,5460.3447265625
1910,5460.3447265625
1911,5476.89111328125
1912,5435.52490234375
1913,5239.72509765625
1914,5308.6689453125
1915,5534.8037109375
1916,5267.302734375
1917,5515.49951171875
1918,5452.0712890625
1919,5452.0712890625
1920,5490.6796875
1921,5537.5615234375
1922,5537.5615234375
1923,5460.3447265625
1924,5479.64892578125
1925,5523.7724609375
1926,5534.8037109375
1927,5427.25146484375
1928,5430.00927734375
1929,5438.28271484375
1930,5496.1953125
1931,5493.4375
1932,5493.4375
1933,5430.00927734375
1934,5507.22607421875
1935,5501.7109375
1936,5509.98388671875
1937,5504.46826171875
1938,5504.46826171875
1939,5507.22607421875
1940,5493.4375
1941,5509.98388671875
1942,5490.6796875
1943,5485.1640625
1944,5529.2880859375
1945,5526.5302734375
1946,5383.1279296875
1947,5534.8037109375
1948,5377.6123046875
1949,5482.40673828125
1950,5468.61767578125
1951,5454.8291015625
1952,5457.5869140625
1953,5449.3134765625
1954,5460.3447265625
1955,5430.00927734375
1956,5454.8291015625
1957,5449.3134765625
1958,5504.46826171875
1959,5443.79833984375
1960,5430.00927734375
1961,5435.52490234375
1962,5441.04052734375
1963,5438.28271484375
1964,5438.28271484375
1965,5446.5556640625
1966,5452.0712890625
1967,5534.8037109375
1968,5534.8037109375
1969,5534.8037109375
1970,5532.0458984375
1971,5529.2880859375
1972,5529.2880859375
1973,5534.8037109375
1974,5526.5302734375
1975,5523.7724609375
1976,5523.7724609375
1977,5518.25732421875
1978,5523.7724609375
1979,5537.5615234375
1980,5529.2880859375
1981,5534.8037109375
1982,5532.0458984375
1983,5532.0458984375
1984,5523.7724609375
1985,5523.7724609375
1986,5526.5302734375
1987,5534.8037109375
1988,5526.5302734375
1989,5521.01513671875
1990,5523.7724609375
1991,5534.8037109375
1992,5515.49951171875
1993,5521.01513671875
1994,5512.74169921875
1995,5512.74169921875
1996,5507.22607421875
1997,5515.49951171875
1998,5509.98388671875
1999,5504.46826171875
2000,5501.7109375
2001,5496.1953125
2002,5532.0458984375
2003,5534.8037109375
2004,5534.8037109375
2005,5532.0458984375
2006,5534.8037109375
2007,5534.8037109375
2008,5534.8037109375
2009,5523.7724609375
2010,5523.7724609375
2011,5529.2880859375
2012,5534.8037109375
2013,5501.7109375
2014,5496.1953125
2015,5498.953125
2016,5518.25732421875
2017,5493.4375
2018,5413.462890625
2019,5407.947265625
2020,5427.25146484375
2021,5413.462890625
2022,5443.79833984375
2023,5438.28271484375
2024,5487.921875
2025,5496.1953125
2026,5526.5302734375
2027,5529.2880859375
2028,5534.8037109375
2029,5512.74169921875
2030,5515.49951171875
2031,5518.25732421875
2032,5518.25732421875
2033,5512.74169921875
2034,5512.74169921875
2035,5518.25732421875
2036,5512.74169921875
2037,5512.74169921875
2038,5509.98388671875
2039,5501.7109375
2040,5452.0712890625
2041,5449.3134765625
2042,5521.01513671875
2043,5430.00927734375
2044,5427.25146484375
2045,5424.494140625
2046,5418.978515625
2047,5427.25146484375
2048,5418.978515625
2049,5418.978515625
2050,5435.52490234375
2051,5394.15869140625
2052,5407.947265625
2053,5405.18994140625
2054,5341.76171875
2055,5405.18994140625
2056,5377.6123046875
2057,5385.8857421875
2058,5421.736328125
2059,5396.91650390625
2060,5402.43212890625
2061,5399.67431640625
2062,5394.15869140625
2063,5383.1279296875
2064,5385.8857421875
2065,5385.8857421875
2066,5396.91650390625
2067,5396.91650390625
2068,5396.91650390625
2069,5372.0966796875
2070,5308.6689453125
2071,5350.03466796875
2072,5300.3955078125
2073,5427.25146484375
2074,5399.67431640625
2075,5405.18994140625
2076,5380.3701171875
2077,5402.43212890625
2078,5410.705078125
2079,5372.0966796875
2080,5388.64306640625
2081,5388.64306640625
2082,5407.947265625
2083,5391.40087890625
2084,5388.64306640625
2085,5413.462890625
2086,5537.5615234375
2087,5372.0966796875
2088,5267.302734375
2089,5350.03466796875
2090,5281.09130859375
2091,5267.302734375
2092,5350.03466796875
2093,5294.8798828125
2094,5294.8798828125
2095,5350.03466796875
2096,5267.302734375
2097,5212.14794921875
2098,5366.58154296875
2099,5366.58154296875
2100,5374.8544921875
2101,5239.72509765625
2102,5294.8798828125
2103,5239.72509765625
2104,5294.8798828125
2105,5253.513671875
2106,5294.8798828125
2107,5212.14794921875
2108,5402.43212890625
2109,5399.67431640625
2110,5316.94189453125
2111,5363.82373046875
2112,5336.24609375
2113,5352.79248046875
2114,5239.72509765625
2115,5350.03466796875
2116,5305.9111328125
2117,5341.76171875
2118,5347.27734375
2119,5311.42626953125
2120,5294.8798828125
2121,5366.58154296875
2122,5319.69970703125
2123,5363.82373046875
2124,5347.27734375
2125,5303.1533203125
2126,5281.09130859375
2127,5267.302734375
2128,5267.302734375
2129,5322.45751953125
2130,5383.1279296875
2131,5344.51953125
2132,5281.09130859375
2133,5308.6689453125
2134,5308.6689453125
2135,5272.81787109375
2136,5281.09130859375
2137,5369.3388671875
2138,5413.462890625
2139,5454.8291015625
2140,5424.494140625
2141,5454.8291015625
2142,5424.494140625
2143,5471.37548828125
2144,5294.8798828125
2145,5413.462890625
2146,5394.15869140625
2147,5405.18994140625
2148,5352.79248046875
2149,5432.76708984375
2150,5457.5869140625
2151,5372.0966796875
2152,5350.03466796875
2153,5394.15869140625
2154,5446.5556640625
2155,5410.705078125
2156,5501.7109375
2157,5498.953125
2158,5496.1953125
2159,5504.46826171875
2160,5534.8037109375
2161,5534.8037109375
2162,5537.5615234375
2163,5537.5615234375
2164,5501.7109375
2165,5421.736328125
2166,5498.953125
2167,5507.22607421875
2168,5507.22607421875
2169,5515.49951171875
2170,5515.49951171875
2171,5454.8291015625
2172,5446.5556640625
2173,5446.5556640625
2174,5518.25732421875
2175,5518.25732421875
2176,5521.01513671875
2177,5523.7724609375
2178,5512.74169921875
2179,5526.5302734375
2180,5507.22607421875
2181,5526.5302734375
2182,5534.8037109375
2183,5534.8037109375
2184,5421.736328125
2185,5449.3134765625
2186,5449.3134765625
2187,5452.0712890625
2188,5449.3134765625
2189,5402.43212890625
2190,5391.40087890625
2191,5391.40087890625
2192,5391.40087890625
2193,5344.51953125
2194,5369.3388671875
2195,5385.8857421875
2196,5388.64306640625
2197,5303.1533203125
2198,5297.6376953125
2199,5322.45751953125
2200,5311.42626953125
2201,5278.33349609375
2202,5308.6689453125
2203,5303.1533203125
2204,5341.76171875
2205,5344.51953125
2206,5380.3701171875
2207,5336.24609375
2208,5377.6123046875
2209,5394.15869140625
2210,5460.3447265625
2211,5311.42626953125
2212,5350.03466796875
2213,5322.45751953125
2214,5424.494140625
2215,5322.45751953125
2216,5399.67431640625
2217,5383.1279296875
2218,5225.9365234375
2219,5267.302734375
2220,5294.8798828125
2221,5534.8037109375
2222,5526.5302734375
2223,5504.46826171875
2224,5504.46826171875
2225,5449.3134765625
2226,5490.6796875
2227,5476.89111328125
2228,5532.0458984375
2229,5534.8037109375
2230,5532.0458984375
2231,5537.5615234375
2232,5485.1640625
2233,5476.89111328125
2234,5523.7724609375
2235,5512.74169921875
2236,5534.8037109375
2237,5529.2880859375
2238,5507.22607421875
2239,5534.8037109375
2240,5507.22607421875
2241,5416.220703125
2242,5446.5556640625
2243,5449.3134765625
2244,5441.04052734375
2245,5441.04052734375
2246,5427.25146484375
2247,5432.76708984375
2248,5468.61767578125
2249,5465.85986328125
2250,5471.37548828125
2251,5239.72509765625
2252,5435.52490234375
2253,5507.22607421875
2254,5498.953125
2255,5512.74169921875
2256,5504.46826171875
2257,5512.74169921875
2258,5493.4375
2259,5496.1953125
2260,5416.220703125
2261,5482.40673828125
2262,5487.921875
2263,5529.2880859375
2264,5532.0458984375
2265,5430.00927734375
2266,5532.0458984375
2267,5532.0458984375
2268,5532.0458984375
2269,5471.37548828125
2270,5463.1025390625
2271,5454.8291015625
2272,5457.5869140625
2273,5471.37548828125
2274,5457.5869140625
2275,5435.52490234375
2276,5449.3134765625
2277,5443.79833984375
2278,5432.76708984375
2279,5432.76708984375
2280,5407.947265625
2281,5518.25732421875
2282,5507.22607421875
2283,5441.04052734375
2284,5441.04052734375
2285,5454.8291015625
2286,5421.736328125
2287,5532.0458984375
2288,5532.0458984375
2289,5534.8037109375
2290,5534.8037109375
2291,5532.0458984375
2292,5529.2880859375
2293,5534.8037109375
2294,5529.2880859375
2295,5534.8037109375
2296,5534.8037109375
2297,5534.8037109375
2298,5532.0458984375
2299,5526.5302734375
2300,5523.7724609375
2301,5534.8037109375
2302,5529.2880859375
2303,5529.2880859375
2304,5532.0458984375
2305,5529.2880859375
2306,5529.2880859375
2307,5529.2880859375
2308,5532.0458984375
2309,5529.2880859375
2310,5532.0458984375
2311,5523.7724609375
2312,5534.8037109375
2313,5529.2880859375
2314,5532.0458984375
2315,5532.0458984375
2316,5532.0458984375
2317,5529.2880859375
2318,5534.8037109375
2319,5534.8037109375
2320,5534.8037109375
2321,5523.7724609375
2322,5534.8037109375
2323,5526.5302734375
2324,5526.5302734375
2325,5532.0458984375
2326,5523.7724609375
2327,5523.7724609375
2328,5521.01513671875
2329,5515.49951171875
2330,5512.74169921875
2331,5507.22607421875
2332,5509.98388671875
2333,5509.98388671875
2334,5509.98388671875
2335,5493.4375
2336,5504.46826171875
2337,5534.8037109375
2338,5534.8037109375
2339,5532.0458984375
2340,5534.8037109375
2341,5534.8037109375
2342,5529.2880859375
2343,5529.2880859375
2344,5532.0458984375
2345,5532.0458984375
2346,5534.8037109375
2347,5532.0458984375
2348,5534.8037109375
2349,5534.8037109375
2350,5534.8037109375
2351,5534.8037109375
2352,5532.0458984375
2353,5526.5302734375
2354,5532.0458984375
2355,5532.0458984375
2356,5523.7724609375
2357,5532.0458984375
2358,5496.1953125
2359,5460.3447265625
2360,5452.0712890625
2361,5427.25146484375
2362,5487.921875
2363,5443.79833984375
2364,5441.04052734375
2365,5526.5302734375
2366,5532.0458984375
2367,5532.0458984375
2368,5532.0458984375
2369,5532.0458984375
2370,5512.74169921875
2371,5515.49951171875
2372,5512.74169921875
2373,5523.7724609375
2374,5509.98388671875
2375,5498.953125
2376,5460.3447265625
2377,5463.1025390625
2378,5427.25146484375
2379,5432.76708984375
2380,5430.00927734375
2381,5427.25146484375
2382,5438.28271484375
2383,5496.1953125
2384,5496.1953125
2385,5421.736328125
2386,5413.462890625
2387,5424.494140625
2388,5416.220703125
2389,5394.15869140625
2390,5407.947265625
2391,5407.947265625
2392,5405.18994140625
2393,5421.736328125
2394,5418.978515625
2395,5416.220703125
2396,5416.220703125
2397,5402.43212890625
2398,5350.03466796875
2399,5366.58154296875
2400,5363.82373046875
2401,5399.67431640625
2402,5391.40087890625
2403,5427.25146484375
2404,5421.736328125
2405,5407.947265625
2406,5396.91650390625
2407,5394.15869140625
2408,5413.462890625
2409,5405.18994140625
2410,5396.91650390625
2411,5396.91650390625
2412,5391.40087890625
2413,5391.40087890625
2414,5385.8857421875
2415,5399.67431640625
2416,5383.1279296875
2417,5385.8857421875
2418,5394.15869140625
2419,5391.40087890625
2420,5391.40087890625
2421,5385.8857421875
2422,5383.1279296875
2423,5212.14794921875
2424,5385.8857421875
2425,5336.24609375
2426,5308.6689453125
2427,5225.9365234375
2428,5413.462890625
2429,5407.947265625
2430,5427.25146484375
2431,5377.6123046875
2432,5402.43212890625
2433,5399.67431640625
2434,5405.18994140625
2435,5405.18994140625
2436,5407.947265625
2437,5410.705078125
2438,5410.705078125
2439,5311.42626953125
2440,5314.18408203125
2441,5300.3955078125
2442,5294.8798828125
2443,5350.03466796875
2444,5239.72509765625
2445,5239.72509765625
2446,5239.72509765625
2447,5267.302734375
2448,5314.18408203125
2449,5267.302734375
2450,5267.302734375
2451,5322.45751953125
2452,5181.8125
2453,5394.15869140625
2454,5374.8544921875
2455,5308.6689453125
2456,5377.6123046875
2457,5347.27734375
2458,5347.27734375
2459,5347.27734375
2460,5344.51953125
2461,5347.27734375
2462,5322.45751953125
2463,5311.42626953125
2464,5289.36474609375
2465,5294.8798828125
2466,5311.42626953125
2467,5319.69970703125
2468,5242.48291015625
2469,5242.48291015625
2470,5413.462890625
2471,5377.6123046875
2472,5281.09130859375
2473,5399.67431640625
2474,5267.302734375
2475,5341.76171875
2476,5355.55029296875
2477,5413.462890625
2478,5416.220703125
2479,5416.220703125
2480,5416.220703125
2481,5421.736328125
2482,5435.52490234375
2483,5427.25146484375
2484,5424.494140625
2485,5421.736328125
2486,5394.15869140625
2487,5294.8798828125
2488,5350.03466796875
2489,5388.64306640625
2490,5399.67431640625
2491,5363.82373046875
2492,5471.37548828125
2493,5372.0966796875
2494,5385.8857421875
2495,5366.58154296875
2496,5388.64306640625
2497,5388.64306640625
2498,5399.67431640625
2499,5399.67431640625
2500,5471.37548828125
2501,5380.3701171875
2502,5380.3701171875
2503,5294.8798828125
2504,5471.37548828125
2505,5498.953125
2506,5534.8037109375
2507,5532.0458984375
2508,5534.8037109375
2509,5529.2880859375
2510,5532.0458984375
2511,5529.2880859375
2512,5529.2880859375
2513,5482.40673828125
2514,5449.3134765625
2515,5498.953125
2516,5507.22607421875
2517,5498.953125
2518,5504.46826171875
2519,5512.74169921875
2520,5509.98388671875
2521,5518.25732421875
2522,5515.49951171875
2523,5443.79833984375
2524,5449.3134765625
2525,5452.0712890625
2526,5452.0712890625
2527,5452.0712890625
2528,5446.5556640625
2529,5438.28271484375
2530,5438.28271484375
2531,5515.49951171875
2532,5523.7724609375
2533,5521.01513671875
2534,5498.953125
2535,5518.25732421875
2536,5504.46826171875
2537,5512.74169921875
2538,5534.8037109375
2539,5529.2880859375
2540,5532.0458984375
2541,5532.0458984375
2542,5529.2880859375
2543,5424.494140625
2544,5413.462890625
2545,5308.6689453125
2546,5405.18994140625
2547,5449.3134765625
2548,5457.5869140625
2549,5529.2880859375
2550,5537.5615234375
2551,5529.2880859375
2552,5402.43212890625
2553,5391.40087890625
2554,5366.58154296875
2555,5294.8798828125
2556,5391.40087890625
2557,5391.40087890625
2558,5303.1533203125
2559,5311.42626953125
2560,5297.6376953125
2561,5322.45751953125
2562,5297.6376953125
2563,5311.42626953125
2564,5314.18408203125
2565,5380.3701171875
2566,5322.45751953125
2567,5352.79248046875
2568,5405.18994140625
2569,5427.25146484375
2570,5460.3447265625
2571,5501.7109375
2572,5482.40673828125
2573,5435.52490234375
2574,5476.89111328125
2575,5350.03466796875
2576,5308.6689453125
2577,5303.1533203125
2578,5300.3955078125
2579,5347.27734375
2580,5225.9365234375
2581,5396.91650390625
2582,5322.45751953125
2583,5532.0458984375
2584,5457.5869140625
2585,5521.01513671875
2586,5521.01513671875
2587,5490.6796875
2588,5446.5556640625
2589,5443.79833984375
2590,5479.64892578125
2591,5399.67431640625
2592,5532.0458984375
2593,5532.0458984375
2594,5474.13330078125
2595,5518.25732421875
2596,5521.01513671875
2597,5504.46826171875
2598,5523.7724609375
2599,5532.0458984375
2600,5385.8857421875
2601,5504.46826171875
2602,5438.28271484375
2603,5432.76708984375
2604,5432.76708984375
2605,5449.3134765625
2606,5452.0712890625
2607,5452.0712890625
2608,5452.0712890625
2609,5452.0712890625
2610,5435.52490234375
2611,5407.947265625
2612,5449.3134765625
2613,5468.61767578125
2614,5471.37548828125
2615,5388.64306640625
2616,5394.15869140625
2617,5396.91650390625
2618,5396.91650390625
2619,5430.00927734375
2620,5507.22607421875
2621,5501.7109375
2622,5504.46826171875
2623,5529.2880859375
2624,5529.2880859375
2625,5498.953125
2626,5496.1953125
2627,5479.64892578125
2628,5529.2880859375
2629,5532.0458984375
2630,5532.0458984375
2631,5532.0458984375
2632,5529.2880859375
2633,5529.2880859375
2634,5529.2880859375
2635,5460.3447265625
2636,5454.8291015625
2637,5449.3134765625
2638,5529.2880859375
2639,5446.5556640625
2640,5443.79833984375
2641,5435.52490234375
2642,5521.01513671875
2643,5441.04052734375
2644,5441.04052734375
2645,5438.28271484375
2646,5438.28271484375
2647,5438.28271484375
2648,5446.5556640625
2649,5424.494140625
2650,5449.3134765625
2651,5449.3134765625
2652,5532.0458984375
2653,5526.5302734375
2654,5532.0458984375
2655,5529.2880859375
2656,5529.2880859375
2657,5529.2880859375
2658,5529.2880859375
2659,5532.0458984375
2660,5529.2880859375
2661,5529.2880859375
2662,5526.5302734375
2663,5526.5302734375
2664,5529.2880859375
2665,5532.0458984375
2666,5532.0458984375
2667,5529.2880859375
2668,5532.0458984375
2669,5532.0458984375
2670,5526.5302734375
2671,5532.0458984375
2672,5532.0458984375
2673,5521.01513671875
2674,5526.5302734375
2675,5529.2880859375
2676,5526.5302734375
2677,5515.49951171875
2678,5532.0458984375
2679,5509.98388671875
2680,5515.49951171875
2681,5515.49951171875
2682,5501.7109375
2683,5496.1953125
2684,5498.953125
2685,5496.1953125
2686,5529.2880859375
2687,5532.0458984375
2688,5532.0458984375
2689,5532.0458984375
2690,5532.0458984375
2691,5529.2880859375
2692,5529.2880859375
2693,5529.2880859375
2694,5529.2880859375
2695,5529.2880859375
2696,5529.2880859375
2697,5507.22607421875
2698,5493.4375
2699,5487.921875
2700,5490.6796875
2701,5498.953125
2702,5410.705078125
2703,5452.0712890625
2704,5410.705078125
2705,5418.978515625
2706,5427.25146484375
2707,5413.462890625
2708,5418.978515625
2709,5416.220703125
2710,5424.494140625
2711,5443.79833984375
2712,5493.4375
2713,5526.5302734375
2714,5529.2880859375
2715,5515.49951171875
2716,5523.7724609375
2717,5507.22607421875
2718,5518.25732421875
2719,5438.28271484375
2720,5424.494140625
2721,5427.25146484375
2722,5427.25146484375
2723,5427.25146484375
2724,5427.25146484375
2725,5421.736328125
2726,5424.494140625
2727,5418.978515625
2728,5416.220703125
2729,5416.220703125
2730,5405.18994140625
2731,5333.48828125
2732,5369.3388671875
2733,5407.947265625
2734,5383.1279296875
2735,5380.3701171875
2736,5374.8544921875
2737,5388.64306640625
2738,5424.494140625
2739,5416.220703125
2740,5413.462890625
2741,5396.91650390625
2742,5399.67431640625
2743,5394.15869140625
2744,5394.15869140625
2745,5388.64306640625
2746,5383.1279296875
2747,5380.3701171875
2748,5394.15869140625
2749,5394.15869140625
2750,5391.40087890625
2751,5380.3701171875
2752,5352.79248046875
2753,5394.15869140625
2754,5308.6689453125
2755,5369.3388671875
2756,5322.45751953125
